season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2024,5,1,4,0.0,80.0,0,0,0,0,4*,1,5,41.0,11.28,21.8,20/3,4,1,20,3,35,0,0.0,2.0429365351600413,6.203714705069142,2.2066,Poor,9,2,8,9,0,0,1,2
2025,4,1,4,0.0,44.44,0,0,0,0,4*,0,4,41.5,11.06,22.5,29/3,4,1,29,3,35,0,0.0,1.7469639183546395,6.203714705069142,2.0318,Poor,9,2,8,9,0,0,1,2
2023,1,1,16,0.0,160.0,1,1,0,0,16*,0,1,40.0,10.0,24.0,40/1,16,1,40,1,37,0,0.0,0.6219974209214492,5.388876690468358,1.2512,Poor,8,4,21,9,0,0,2,2
2026,7,3,5,0.0,166.66,0,0,0,0,3*,2,8,24.75,8.02,18.5,17/4,3,1,17,4,37,0,0.0,4.503054842677489,5.388876690468358,2.4931,Poor,8,4,21,9,0,0,2,2
2018,1,1,4,0.0,80.0,0,0,0,0,4*,0,0,0.0,0.0,0.0,,4,1,0,0,38,0,0.0,0.0,6.708162813864161,1.7092,Poor,1,1,4,0,0,0,0,1
2026,3,2,29,14.5,116.0,1,1,0,0,18,1,0,0.0,0.0,0.0,,18,0,0,0,39,0,2.498003935581648,0.0,6.953569201408803,3.1659,Below Average,3,2,29,0,0,0,1,1
2012,5,3,73,24.33,123.72,6,2,0,0,42,0,1,32.0,10.66,18.0,1/32,42,0,1,32,40,0,4.420565329430957,0.7166002747156502,5.454353130642689,4.0581,Average,12,10,164,1,0,0,0,2
2013,7,7,91,13.0,90.09,9,0,0,0,27,0,0,0.0,0.0,0.0,,27,0,0,0,40,0,3.463789583193769,0.0,5.454353130642689,3.316,Below Average,12,10,164,1,0,0,0,2
2016,4,3,20,6.66,74.07,1,0,0,0,12,0,0,0.0,0.0,0.0,,12,0,0,0,41,0,0.9681142346193862,0.0,4.125208617157264,1.2065,Poor,14,10,90,0,0,0,0,4
2017,1,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,41,0,0.0,0.0,4.125208617157264,0.4994,Poor,14,10,90,0,0,0,0,4
2018,1,1,9,9.0,69.23,1,0,0,0,9,0,0,0.0,0.0,0.0,,9,0,0,0,41,0,0.6278564668111855,0.0,4.125208617157264,0.7577,Poor,14,10,90,0,0,0,0,4
2019,8,5,61,12.2,107.01,5,2,0,0,24,0,0,0.0,0.0,0.0,,24,0,0,0,41,0,3.0931738835014624,0.0,4.125208617157264,2.4874,Poor,14,10,90,0,0,0,0,4
2008,13,10,241,34.42,147.85,18,14,1,0,71,0,17,23.47,8.31,16.94,4/32,71,0,4,32,42,0,6.7942839054295785,6.3380911406975216,5.934165481406894,8.2939,Very Good,91,68,974,85,3,0,0,9
2009,12,10,97,24.25,138.57,8,4,0,0,21*,0,13,24.92,8.1,18.46,4/32,21,1,4,32,42,0,4.956540344876037,5.5941512465898935,5.934165481406894,6.5543,Good,91,68,974,85,3,0,0,9
2010,14,11,198,24.75,151.14,10,13,1,0,62,0,11,36.81,8.49,26.0,4/32,62,0,4,32,42,0,6.090453436356641,4.204756844955294,5.934165481406894,6.8445,Good,91,68,974,85,3,0,0,9
2011,15,13,138,23.0,135.29,8,8,0,0,30*,0,15,25.46,8.48,18.0,4/32,30,1,4,32,42,0,5.3351764396205414,5.777996001394795,5.934165481406894,6.9474,Good,91,68,974,85,3,0,0,9
2012,16,12,107,15.28,157.35,5,6,0,0,28,0,13,29.61,7.77,22.84,4/32,28,0,4,32,42,0,4.633933873417106,5.281308654157457,5.934165481406894,6.2203,Good,91,68,974,85,3,0,0,9
2013,8,3,46,15.33,124.32,2,3,0,0,23,0,7,22.71,6.62,20.57,4/32,23,0,4,32,42,0,3.214193049308795,4.829882732906659,5.934165481406894,4.8247,Average,91,68,974,85,3,0,0,9
2014,7,5,45,15.0,109.75,1,3,0,0,16,0,4,31.5,7.87,24.0,4/32,16,0,4,32,42,0,3.002935104901135,2.677881429241982,5.934165481406894,3.8758,Below Average,91,68,974,85,3,0,0,9
2015,4,3,86,86.0,132.3,9,2,1,0,73*,0,3,36.33,9.08,24.0,4/32,73,1,4,32,42,0,6.478618788681819,1.8029263875888888,5.934165481406894,5.9902,Good,91,68,974,85,3,0,0,9
2016,2,1,16,16.0,177.77,0,2,0,0,16,0,2,33.0,13.2,15.0,4/32,16,0,4,32,42,0,2.4173027428361764,1.0532172731201057,5.934165481406894,2.8799,Below Average,91,68,974,85,3,0,0,9
2020,3,3,32,16.0,110.34,0,1,0,0,14*,0,0,0.0,0.0,0.0,,14,1,0,0,43,0,2.6719651181752835,0.0,6.953569201408803,3.1538,Below Average,3,3,32,0,0,0,0,1
2018,6,6,148,24.66,125.42,13,6,0,0,45,0,0,0.0,0.0,0.0,,45,0,0,0,44,0,5.423302390317498,0.0,7.151699256297347,5.0742,Average,6,6,148,0,0,0,0,1
2012,4,2,19,9.5,126.66,1,1,0,0,12,0,3,36.33,7.78,28.0,3/22,12,0,3,22,45,0,1.6779551145423308,2.0163780032054683,7.03257241222424,3.412,Below Average,4,2,19,3,0,0,0,1
2011,5,1,2,0.0,40.0,0,0,0,0,2*,0,3,39.0,5.85,40.0,3/15,2,1,3,15,46,0,0.0,2.339706179430289,3.771114848561913,1.2773,Poor,9,3,10,6,0,0,0,3
2012,1,1,3,0.0,60.0,0,0,0,0,3*,0,0,0.0,0.0,0.0,,3,1,0,0,46,0,0.0,0.0,3.771114848561913,0.5744,Poor,9,3,10,6,0,0,0,3
2013,3,1,5,5.0,125.0,1,0,0,0,5,0,3,31.33,9.4,20.0,3/15,5,0,3,15,46,0,0.3835242699697573,1.9579987846860203,3.771114848561913,1.3544,Poor,9,3,10,6,0,0,0,3
2019,3,2,15,0.0,115.38,2,0,0,0,15*,0,6,14.5,10.03,8.66,6/12,15,1,6,12,47,0,0.0,4.555328817993358,4.064079617462998,2.0419,Poor,19,7,27,20,0,0,3,3
2022,9,3,5,5.0,71.42,0,0,0,0,4*,1,7,37.71,8.8,25.71,34/2,4,1,34,2,47,0,0.23170070859471062,3.1621451347141356,4.064079617462998,1.7663,Poor,19,7,27,20,0,0,3,3
2023,7,2,7,0.0,58.33,1,0,0,0,7*,2,7,32.14,9.37,20.57,27/2,7,1,27,2,47,0,0.0,3.348519355590893,4.064079617462998,1.7132,Poor,19,7,27,20,0,0,3,3
2022,1,1,5,5.0,166.66,1,0,0,0,5,0,0,0.0,0.0,0.0,,5,0,0,0,48,0,0.49122102542689605,0.0,3.9652223717098325,0.9525,Poor,12,10,115,0,1,0,9,2
2023,11,9,110,13.75,108.91,7,6,1,0,51,9,0,0.0,0.0,0.0,,51,0,0,0,48,0,4.034524974303049,0.0,3.9652223717098325,2.8295,Below Average,12,10,115,0,1,0,9,2
2010,14,14,356,27.38,144.71,34,13,2,0,55*,0,0,0.0,0.0,0.0,,55,1,0,0,49,0,6.990022442226412,0.0,7.5302012102283005,6.6433,Good,204,187,4348,0,22,1,6,14
2011,16,16,395,28.21,112.85,44,9,4,0,63*,0,0,0.0,0.0,0.0,,63,1,0,0,49,0,6.829245593948409,0.0,7.5302012102283005,6.3595,Good,204,187,4348,0,22,1,6,14
2012,17,15,333,37.0,132.14,21,14,2,0,81*,0,0,0.0,0.0,0.0,,81,1,0,0,49,0,7.191006985964398,0.0,7.5302012102283005,6.8235,Good,204,187,4348,0,22,1,6,14
2013,19,17,265,18.92,114.71,22,4,0,0,37,0,0,0.0,0.0,0.0,,37,0,0,0,49,0,5.739110708711622,0.0,7.5302012102283005,5.5883,Good,204,187,4348,0,22,1,6,14
2014,15,14,361,25.78,125.78,31,8,2,0,68,0,0,0.0,0.0,0.0,,68,0,0,0,49,0,6.729074879580522,0.0,7.5302012102283005,6.303,Good,204,187,4348,0,22,1,6,14
2015,15,14,281,31.22,145.59,18,16,1,0,53*,0,0,0.0,0.0,0.0,,53,1,0,0,49,0,6.851055700615615,0.0,7.5302012102283005,6.4511,Good,204,187,4348,0,22,1,6,14
2016,13,12,334,30.36,120.14,28,12,2,0,65,0,0,0.0,0.0,0.0,,65,0,0,0,49,0,6.784899571218883,0.0,7.5302012102283005,6.334,Good,204,187,4348,0,22,1,6,14
2017,5,5,91,18.2,116.66,7,3,1,0,63,0,0,0.0,0.0,0.0,,63,0,0,0,49,0,4.247531591767737,0.0,7.5302012102283005,4.4397,Average,204,187,4348,0,22,1,6,14
2018,16,16,602,43.0,149.75,53,34,3,1,100*,0,0,0.0,0.0,0.0,,100,1,0,0,49,0,8.409494665829259,0.0,7.5302012102283005,7.8268,Very Good,204,187,4348,0,22,1,6,14
2019,17,17,282,23.5,93.06,20,7,1,0,57,0,0,0.0,0.0,0.0,,57,0,0,0,49,0,5.835921364462175,0.0,7.5302012102283005,5.5338,Good,204,187,4348,0,22,1,6,14
2020,12,11,359,39.88,127.3,30,12,1,0,71,0,0,0.0,0.0,0.0,,71,0,0,0,49,0,7.349206934167377,0.0,7.5302012102283005,6.7828,Good,204,187,4348,0,22,1,6,14
2021,16,13,257,28.55,151.17,16,17,2,0,72*,0,0,0.0,0.0,0.0,,72,1,0,0,49,0,6.65375531494135,0.0,7.5302012102283005,6.2501,Good,204,187,4348,0,22,1,6,14
2022,13,11,274,24.91,122.32,25,15,1,0,78,4,0,0.0,0.0,0.0,,78,0,0,0,49,0,6.257206536351479,0.0,7.5302012102283005,6.0755,Good,204,187,4348,0,22,1,6,14
2023,16,12,158,15.8,139.82,10,9,0,0,27*,2,0,0.0,0.0,0.0,,27,1,0,0,49,0,5.050309727795758,0.0,7.5302012102283005,5.0035,Average,204,187,4348,0,22,1,6,14
2008,6,3,37,12.33,88.09,3,0,0,0,31,0,11,12.9,7.15,10.81,5/17,31,0,5,17,50,0,2.275165926647548,7.133721640460234,5.824658541824169,5.0095,Average,154,57,381,164,0,0,1,13
2009,11,5,26,8.66,130.0,2,2,0,0,13*,0,14,21.0,6.97,18.07,5/17,13,1,5,17,50,0,1.9292251801365885,6.571448035756431,5.824658541824169,4.5459,Average,154,57,381,164,0,0,1,13
2010,14,7,39,9.75,76.47,1,0,0,0,12,0,17,21.35,6.84,18.7,5/17,12,0,5,17,50,0,1.9222737718006027,7.071589937194858,5.824658541824169,4.8035,Average,154,57,381,164,0,0,1,13
2011,14,9,68,17.0,138.77,9,1,0,0,25*,0,19,18.84,6.71,16.84,5/17,25,1,5,17,50,0,3.9993136143872303,7.733570442538859,5.824658541824169,6.7411,Good,154,57,381,164,0,0,1,13
2012,14,5,16,5.33,80.0,1,0,0,0,8*,0,13,29.0,8.02,21.69,5/17,8,1,5,17,50,0,0.7335649263467394,5.2556290334164,5.824658541824169,3.2608,Below Average,154,57,381,164,0,0,1,13
2013,17,8,89,14.83,92.7,9,0,0,0,30,0,21,18.76,6.35,17.71,5/17,30,0,5,17,50,0,3.6427884514050057,8.152365270830567,5.824658541824169,6.7129,Good,154,57,381,164,0,0,1,13
2014,10,2,4,4.0,57.14,0,0,0,0,4*,0,7,48.57,9.06,32.14,5/17,4,1,5,17,50,0,0.12338284543594205,2.653487676673783,5.824658541824169,2.3091,Poor,154,57,381,164,0,0,1,13
2015,12,4,8,4.0,66.66,0,0,0,0,4,0,9,34.44,7.71,26.77,5/17,4,0,5,17,50,0,0.27269836272732223,4.123158990305149,5.824658541824169,2.8799,Below Average,154,57,381,164,0,0,1,13
2016,14,2,4,2.0,28.57,0,0,0,0,3,0,13,26.46,7.47,21.23,5/17,3,0,5,17,50,0,0.03187230940859054,5.644904629251291,5.824658541824169,3.071,Below Average,154,57,381,164,0,0,1,13
2017,14,6,49,49.0,94.23,2,2,0,0,13*,0,10,34.3,8.83,23.3,5/17,13,1,5,17,50,0,4.45996472242882,4.066928898498533,5.824658541824169,5.346,Average,154,57,381,164,0,0,1,13
2018,10,1,1,0.0,50.0,0,0,0,0,1*,0,12,22.0,7.13,18.5,5/17,1,1,5,17,50,0,0.0,6.014092506285047,5.824658541824169,3.0319,Below Average,154,57,381,164,0,0,1,13
2019,11,4,21,10.5,87.5,2,0,0,0,8,0,11,24.54,6.75,21.81,5/17,8,0,5,17,50,0,1.5158388883980354,5.668215181166413,5.824658541824169,4.0924,Average,154,57,381,164,0,0,1,13
2023,7,1,19,19.0,63.33,2,0,0,0,19,1,7,21.28,7.84,16.28,21/2,19,0,21,2,50,0,1.6779551145423308,4.593248175324867,5.824658541824169,3.8355,Below Average,154,57,381,164,0,0,1,13
2011,4,4,49,12.25,85.96,9,0,0,0,20,0,0,0.0,0.0,0.0,,20,0,0,0,51,0,2.5640841920973187,0.0,7.03257241222424,3.1359,Below Average,4,4,49,0,0,0,0,1
2009,5,2,1,1.0,33.33,0,0,0,0,1*,0,9,10.55,5.42,11.66,4/19,1,1,4,19,52,0,0.004692911457903685,7.854343893187603,5.7476539952575125,3.7363,Below Average,14,4,2,18,0,0,0,2
2011,9,2,1,0.5,25.0,0,0,0,0,1,0,9,23.88,7.54,19.0,4/19,1,0,4,19,52,0,0.0017618483156110242,4.993695026101039,5.7476539952575125,2.9785,Below Average,14,4,2,18,0,0,0,2
2010,2,2,4,4.0,57.14,0,0,0,0,4*,0,2,33.0,11.0,18.0,2/41,4,1,2,41,53,0,0.12338284543594205,1.2233391119066648,6.85171634801522,2.1352,Poor,2,2,4,2,0,0,0,1
2012,4,2,47,23.5,180.76,3,3,0,0,31,0,1,161.0,10.06,96.0,5/15,31,0,5,15,56,0,4.291514356172062,0.16699600144788915,6.320796004830724,3.9259,Below Average,140,115,2651,123,12,0,14,13
2013,3,2,11,5.5,78.57,0,0,0,0,7,0,0,0.0,0.0,0.0,,7,0,0,0,56,0,0.548480634586174,0.0,6.320796004830724,1.9268,Poor,140,115,2651,123,12,0,14,13
2014,2,2,2,1.0,25.0,0,0,0,0,1,0,1,52.0,10.4,30.0,5/15,1,0,5,15,56,0,0.007034226019245297,0.4729376115486625,6.320796004830724,1.6951,Poor,140,115,2651,123,12,0,14,13
2015,13,11,326,36.22,192.89,35,19,3,0,66,0,14,23.14,7.96,17.42,5/15,66,0,5,15,56,0,7.6620165065211285,5.998105951087441,6.320796004830724,8.9418,Excellent,140,115,2651,123,12,0,14,13
2016,12,8,188,26.85,164.91,10,15,0,0,39*,0,15,19.4,7.97,14.6,5/15,39,1,5,15,56,0,6.253122687038708,6.6072387187947115,6.320796004830724,8.2963,Very Good,140,115,2651,123,12,0,14,13
2018,16,14,316,28.72,184.79,17,31,1,0,88*,0,13,27.3,9.38,17.46,5/15,88,1,5,15,56,0,7.232549642533507,5.029794600022425,6.320796004830724,8.3736,Very Good,140,115,2651,123,12,0,14,13
2019,14,13,510,56.66,204.81,31,52,4,0,80*,0,11,26.09,9.51,16.45,5/15,80,1,5,15,56,0,9.005017529929168,4.7179158157317405,6.320796004830724,9.4876,Excellent,140,115,2651,123,12,0,14,13
2020,10,9,117,13.0,144.44,9,9,0,0,25,0,6,29.16,9.72,18.0,5/15,25,0,5,15,56,0,4.4202914128277175,3.168848359484296,6.320796004830724,5.2415,Average,140,115,2651,123,12,0,14,13
2021,10,9,183,26.14,152.5,14,14,1,0,54,0,11,17.09,9.89,10.36,5/15,54,0,5,15,56,0,6.069329275387965,5.619414095944098,6.320796004830724,7.9023,Very Good,140,115,2651,123,12,0,14,13
2022,14,12,335,37.22,174.47,18,32,1,0,70*,1,17,16.35,9.86,9.94,5/4,70,1,5,4,56,0,7.597571513063038,6.818806677709635,6.320796004830724,9.1323,Excellent,140,115,2651,123,12,0,14,13
2023,14,14,227,20.64,145.51,13,18,0,0,42,6,7,24.57,11.34,13.0,22/3,42,0,22,3,56,0,5.975194734091209,3.501808184746371,6.320796004830724,6.6856,Good,140,115,2651,123,12,0,14,13
2024,15,9,222,31.71,185.0,20,16,1,0,64*,3,19,15.52,10.05,9.26,19/3,64,1,19,3,56,0,6.8782862898632064,7.188239614197528,6.320796004830724,8.7567,Excellent,140,115,2651,123,12,0,14,13
2025,13,10,167,18.56,163.72,16,14,1,0,57*,4,8,27.12,11.94,13.62,21/2,57,1,21,2,56,0,5.5657498006212505,3.468448433745718,6.320796004830724,6.1727,Good,140,115,2651,123,12,0,14,13
2009,3,3,62,31.0,116.98,5,2,0,0,24,0,2,52.5,9.54,33.0,1/11,24,0,1,11,57,0,4.451517961486484,0.9365414716295263,6.953569201408803,4.547,Average,3,3,62,2,0,0,0,1
2010,4,3,65,0.0,125.0,3,2,0,0,33*,0,5,27.6,9.85,16.8,2/25,33,1,2,25,58,0,0.0,2.90872951993637,4.2700123742154155,1.6468,Poor,9,7,120,10,0,0,0,3
2011,1,1,8,8.0,114.28,0,0,0,0,8,0,0,0.0,0.0,0.0,,8,0,0,0,58,0,0.7741825302299449,0.0,4.2700123742154155,1.1702,Poor,9,7,120,10,0,0,0,3
2012,4,3,47,23.5,134.28,6,2,0,0,30,0,5,12.2,6.1,12.0,2/25,30,0,2,25,58,0,3.895390527957087,5.696496198054523,4.2700123742154155,4.7627,Average,9,7,120,10,0,0,0,3
2008,4,3,161,80.5,153.33,15,9,0,1,117*,0,0,0.0,0.0,0.0,,117,1,0,0,59,0,7.470579411384436,0.0,5.544711812045681,5.8723,Good,39,36,974,20,5,1,0,4
2009,8,8,249,35.57,150.0,15,11,1,0,60*,0,7,22.85,6.66,20.57,3/21,60,1,3,21,59,0,6.906176343616574,4.8019876909368655,5.544711812045681,7.7114,Very Good,39,36,974,20,5,1,0,4
2010,16,16,429,30.64,125.8,35,18,4,0,54,0,12,31.0,7.01,26.5,3/21,54,0,3,21,59,0,7.212783127039954,5.226967169999689,5.544711812045681,8.1406,Very Good,39,36,974,20,5,1,0,4
2011,11,9,135,33.75,97.82,9,3,0,0,44*,0,1,41.0,10.25,24.0,3/21,44,1,3,21,59,0,5.386490956876102,0.595004326700931,5.544711812045681,4.576,Average,39,36,974,20,5,1,0,4
2017,6,3,53,26.5,176.66,4,3,0,0,25,0,12,11.75,6.71,10.5,5/17,25,0,5,17,60,0,4.584846396931308,7.7665053080152475,4.137825831907177,6.2651,Good,27,13,91,40,0,0,0,4
2018,14,8,32,5.33,84.21,2,1,0,0,14,0,24,18.66,8.0,14.0,5/17,14,0,5,17,60,0,1.2558892871056604,7.910013580813766,4.137825831907177,3.9756,Below Average,27,13,91,40,0,0,0,4
2019,6,1,0,0.0,0.0,0,0,0,0,0*,0,3,77.66,10.59,44.0,5/17,0,1,5,17,60,0,0.0,0.8668671063884487,4.137825831907177,0.8318,Poor,27,13,91,40,0,0,0,4
2020,1,1,6,6.0,100.0,0,1,0,0,6,0,1,50.0,12.5,24.0,5/17,6,0,5,17,60,0,0.43366393456570335,0.4137106353870038,4.137825831907177,0.8992,Poor,27,13,91,40,0,0,0,4
2009,1,1,16,16.0,123.07,2,0,0,0,16,0,0,0.0,0.0,0.0,,16,0,0,0,61,0,2.007295381059231,0.0,6.108511564792604,2.548,Below Average,49,42,724,27,1,0,0,6
2010,14,11,233,33.28,126.63,18,8,1,0,65*,0,8,39.25,8.37,28.12,4/19,65,1,4,19,61,0,6.483502200023076,3.439855816760776,6.108511564792604,6.944,Good,49,42,724,27,1,0,0,6
2012,9,8,127,18.14,117.59,5,4,0,0,35,0,7,27.42,7.38,22.28,4/19,35,0,4,19,61,0,4.704139441138425,4.167117924432292,6.108511564792604,5.8294,Good,49,42,724,27,1,0,0,6
2013,11,10,172,24.57,123.74,5,10,0,0,40,0,5,48.0,7.74,37.2,4/19,40,0,4,19,61,0,5.607314415735835,2.3766649830090025,6.108511564792604,5.6492,Good,49,42,724,27,1,0,0,6
2015,11,10,144,20.57,138.46,12,6,0,0,28,0,7,35.14,8.2,25.71,4/19,28,0,4,19,61,0,5.2718925736962055,3.4351145117794966,6.108511564792604,5.949,Good,49,42,724,27,1,0,0,6
2017,3,2,32,16.0,118.51,2,1,0,0,31,0,0,0.0,0.0,0.0,,31,0,0,0,61,0,2.7580097040036216,0.0,6.108511564792604,2.9755,Below Average,49,42,724,27,1,0,0,6
2024,10,7,163,23.29,155.23,16,8,1,0,54,4,0,0.0,0.0,0.0,,54,0,0,0,62,0,5.772839147241563,0.0,6.05362667946453,4.9711,Average,35,30,885,0,7,0,11,3
2025,12,11,300,33.33,139.53,30,8,1,0,50,2,0,0.0,0.0,0.0,,50,0,0,0,62,0,6.974680906207187,0.0,6.05362667946453,5.8936,Good,35,30,885,0,7,0,11,3
2026,13,12,422,42.2,146.52,40,19,5,0,82*,5,0,0.0,0.0,0.0,,82,1,0,0,62,0,7.852982986950381,0.0,6.05362667946453,6.4031,Good,35,30,885,0,7,0,11,3
2017,5,3,25,25.0,125.0,1,1,0,0,15*,0,5,28.8,8.55,20.2,2/17,15,1,2,17,63,0,3.069183448272031,3.0905387406285327,7.0971227355598625,4.5372,Average,5,3,25,5,0,0,0,1
2025,14,12,236,26.22,166.19,12,20,1,0,74,6,0,0.0,0.0,0.0,,74,0,0,0,64,0,6.548048706263705,0.0,5.040322136841058,4.7574,Average,24,20,315,0,1,0,11,2
2026,10,8,79,13.17,146.29,6,5,0,0,43,5,0,0.0,0.0,0.0,,43,0,0,0,64,0,3.9296460449384085,0.0,5.040322136841058,3.1313,Below Average,24,20,315,0,1,0,11,2
2008,10,5,13,6.5,76.47,1,0,0,0,8,0,7,43.42,7.93,32.85,5/5,8,0,5,5,65,0,0.7029968675998077,3.0927910276743957,4.961117819742866,2.4296,Poor,42,17,35,45,0,0,0,3
2009,16,7,16,16.0,84.21,2,0,0,0,7*,0,21,16.52,5.86,16.9,5/5,7,1,5,5,65,0,1.6208335656876978,8.702470484897267,4.961117819742866,4.8208,Average,42,17,35,45,0,0,0,3
2010,16,5,6,0.0,54.54,0,0,0,0,2*,0,17,23.94,6.42,22.35,5/5,2,1,5,5,65,0,0.0,6.940613915240242,4.961117819742866,3.0529,Below Average,42,17,35,45,0,0,0,3
2010,5,4,63,15.75,95.45,6,1,0,0,40,0,0,0.0,0.0,0.0,,40,0,0,0,66,0,3.3123870491778766,0.0,7.0971227355598625,3.6006,Below Average,5,4,63,0,0,0,0,1
2011,2,1,1,1.0,33.33,0,0,0,0,1,0,0,0.0,0.0,0.0,,1,0,0,0,67,0,0.004692911457903685,0.0,3.4234978510630327,0.023,Poor,10,3,12,7,0,0,0,2
2012,8,2,11,11.0,137.5,2,0,0,0,7*,0,7,33.71,8.63,23.42,2/23,7,1,2,23,67,0,1.381778325344412,3.4162541865097538,3.4234978510630327,2.3,Poor,10,3,12,7,0,0,0,2
2017,1,1,12,0.0,100.0,1,0,0,0,12*,0,0,0.0,0.0,0.0,,12,1,0,0,68,0,0.0,0.0,6.708162813864161,1.6013,Poor,1,1,12,0,0,0,0,1
2017,5,1,4,4.0,57.14,1,0,0,0,4,0,4,26.75,7.64,21.0,5/14,4,0,5,14,69,0,0.12338284543594205,3.0222854705091207,5.172260889846619,2.1007,Poor,19,6,24,17,0,0,0,3
2018,8,3,11,3.66,61.11,1,0,0,0,8,0,11,20.27,8.52,14.27,5/14,8,0,5,14,69,0,0.31022488362897993,5.567443144212146,5.172260889846619,2.8977,Below Average,19,6,24,17,0,0,0,3
2020,6,2,9,9.0,90.0,0,1,0,0,7*,0,2,99.5,11.7,51.0,5/14,7,1,5,14,69,0,0.7722327047732049,0.4419203142760291,5.172260889846619,1.6702,Poor,19,6,24,17,0,0,0,3
2012,9,4,18,6.0,138.46,0,2,0,0,15,0,4,41.25,6.82,36.25,2/20,15,0,2,20,70,0,1.2896837029664474,2.4655637966672956,4.885424895498097,2.3488,Poor,20,10,87,12,0,0,0,5
2014,3,2,34,17.0,113.33,4,1,0,0,30,0,4,10.75,5.37,12.0,2/20,30,0,2,20,70,0,2.8511971363553728,5.771489966196588,4.885424895498097,4.3288,Average,20,10,87,12,0,0,0,5
2015,4,2,7,7.0,116.66,1,0,0,0,7*,0,3,38.0,8.14,28.0,2/20,7,1,2,20,70,0,0.6376458252605264,1.889787418080693,4.885424895498097,2.1519,Poor,20,10,87,12,0,0,0,5
2016,3,1,3,0.0,100.0,0,0,0,0,3*,0,1,84.0,7.63,66.0,2/20,3,1,2,20,70,0,0.0,0.40414419189274076,4.885424895498097,0.9089,Poor,20,10,87,12,0,0,0,5
2017,1,1,25,25.0,166.66,2,1,0,0,25,0,0,0.0,0.0,0.0,,25,0,0,0,70,0,3.4342784045292185,0.0,4.885424895498097,2.8128,Below Average,20,10,87,12,0,0,0,5
2017,7,3,7,3.5,77.77,0,1,0,0,7*,0,2,72.0,7.92,54.5,1/16,7,1,1,16,71,0,0.24597238429916984,0.8380269455154149,7.198975588953446,2.4281,Poor,7,3,7,2,0,0,0,1
2021,1,1,16,16.0,114.28,2,1,0,0,16,0,0,0.0,0.0,0.0,,16,0,0,0,72,0,1.9286820605598733,0.0,4.14391333147541,2.0738,Poor,9,9,139,0,0,0,1,4
2022,2,2,13,6.5,100.0,1,0,0,0,8,0,0,0.0,0.0,0.0,,8,0,0,0,72,0,0.8638159021735661,0.0,4.14391333147541,1.0159,Poor,9,9,139,0,0,0,1,4
2023,4,4,105,26.25,128.04,15,2,0,0,36,1,0,0.0,0.0,0.0,,36,0,0,0,72,0,5.065405142515252,0.0,4.14391333147541,3.4475,Below Average,9,9,139,0,0,0,1,4
2024,2,2,5,2.5,83.33,1,0,0,0,5,0,0,0.0,0.0,0.0,,5,0,0,0,72,0,0.13974846320750606,0.0,4.14391333147541,0.7033,Poor,9,9,139,0,0,0,1,4
2020,16,5,7,7.0,116.66,0,0,0,0,3*,0,22,23.27,8.39,16.63,3/33,3,1,3,33,73,0,0.6376458252605264,6.98817852771262,4.268714937269253,3.3611,Below Average,38,15,49,48,0,0,4,4
2022,6,1,1,0.0,16.66,0,0,0,0,1*,2,9,24.11,9.71,14.88,42/3,1,1,42,3,73,0,0.0,4.39806231509258,4.268714937269253,2.0854,Poor,38,15,49,48,0,0,4,4
2023,10,7,37,12.33,127.58,6,0,0,0,23*,1,10,36.4,9.1,24.0,20/2,23,1,20,2,73,0,2.707759498227597,3.8773814861001306,4.268714937269253,3.3904,Below Average,38,15,49,48,0,0,4,4
2024,6,2,4,2.0,50.0,0,0,0,0,4,1,7,42.0,13.36,18.85,59/3,4,0,59,3,73,0,0.0553153012051216,2.257319956496966,4.268714937269253,1.6137,Poor,38,15,49,48,0,0,4,4
2024,3,1,2,0.0,100.0,0,0,0,0,2*,3,2,57.0,11.4,30.0,24/1,2,1,24,1,74,0,0.0,0.7479694148523609,4.162415473187641,0.8391,Poor,25,10,74,31,0,0,6,3
2025,8,5,14,7.0,116.66,2,0,0,0,5*,1,8,21.5,8.0,16.12,13/3,5,1,13,3,74,0,1.0751617683526509,4.827445260442197,4.162415473187641,2.7784,Below Average,25,10,74,31,0,0,6,3
2026,14,4,58,29.0,152.63,3,4,0,0,19*,2,21,25.23,10.52,14.38,22/3,19,1,22,3,74,0,4.631095661627559,6.09722469805501,4.162415473187641,5.579,Good,25,10,74,31,0,0,6,3
2021,2,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,75,0,0.0,0.0,4.624137092463908,0.6501,Poor,24,21,318,0,1,0,14,4
2022,8,8,129,16.13,109.32,10,7,1,0,66,6,0,0.0,0.0,0.0,,66,0,0,0,75,0,4.467250285814358,0.0,4.624137092463908,3.2819,Below Average,24,21,318,0,1,0,14,4
